,Date,Close
179,2024-02-26,4.396
180,2024-02-23,4.371
181,2024-02-22,4.457
182,2024-02-21,4.479
183,2024-02-20,4.45
184,2024-02-16,4.437
185,2024-02-15,4.411
186,2024-02-14,4.436
187,2024-02-13,4.463
188,2024-02-12,4.381
189,2024-02-09,4.373
190,2024-02-08,4.354
191,2024-02-07,4.326
192,2024-02-06,4.301
193,2024-02-05,4.338
194,2024-02-02,4.222
195,2024-02-01,4.119
196,2024-01-31,4.168
197,2024-01-30,4.251
198,2024-01-29,4.314
199,2024-01-26,4.37
200,2024-01-25,4.371
201,2024-01-24,4.409
202,2024-01-23,4.364
203,2024-01-22,4.32
204,2024-01-19,4.33
205,2024-01-18,4.366
206,2024-01-17,4.313
207,2024-01-16,4.297
208,2024-01-12,4.177
209,2024-01-11,4.173
210,2024-01-10,4.205
211,2024-01-09,4.187
212,2024-01-08,4.195
213,2024-01-05,4.203
214,2024-01-04,4.153
215,2024-01-03,4.073
216,2024-01-02,4.072
217,2023-12-29,4.029
218,2023-12-28,3.995
219,2023-12-27,3.954
220,2023-12-26,4.046
221,2023-12-22,4.051
222,2023-12-21,4.032
223,2023-12-20,3.986
224,2023-12-19,4.039
225,2023-12-18,4.045
226,2023-12-15,4.01
227,2023-12-14,4.037
228,2023-12-13,4.176
229,2023-12-12,4.308
230,2023-12-11,4.328
231,2023-12-08,4.305
232,2023-12-07,4.257
233,2023-12-06,4.215
234,2023-12-05,4.298
235,2023-12-04,4.41
236,2023-12-01,4.389
237,2023-11-30,4.495
238,2023-11-29,4.438
239,2023-11-28,4.506
240,2023-11-27,4.538
241,2023-11-24,4.599
242,2023-11-22,4.539
243,2023-11-21,4.549
244,2023-11-20,4.572
245,2023-11-17,4.59
246,2023-11-16,4.616
247,2023-11-15,4.697
248,2023-11-14,4.622
249,2023-11-13,4.756
250,2023-11-10,4.764
251,2023-11-09,4.767
252,2023-11-08,4.616
253,2023-11-07,4.726
254,2023-11-06,4.81
255,2023-11-03,4.768
256,2023-11-02,4.802
257,2023-11-01,4.929
258,2023-10-31,5.095
259,2023-10-30,5.05
260,2023-10-27,5.016
261,2023-10-26,4.988
262,2023-10-25,5.087
263,2023-10-24,4.939
264,2023-10-23,5.001
265,2023-10-20,5.078
266,2023-10-19,5.112
267,2023-10-18,4.996
268,2023-10-17,4.926
269,2023-10-16,4.852
270,2023-10-13,4.754
271,2023-10-12,4.855
272,2023-10-11,4.695
273,2023-10-10,4.833
274,2023-10-06,4.97
275,2023-10-05,4.892
276,2023-10-04,4.859
277,2023-10-03,4.924
278,2023-10-02,4.789
279,2023-09-29,4.701
280,2023-09-28,4.705
281,2023-09-27,4.72
282,2023-09-26,4.676
283,2023-09-25,4.653
284,2023-09-22,4.526
285,2023-09-21,4.575
286,2023-09-20,4.446
287,2023-09-19,4.425
288,2023-09-18,4.385
289,2023-09-15,4.418
290,2023-09-14,4.382
291,2023-09-13,4.344
292,2023-09-12,4.352
293,2023-09-11,4.373
294,2023-09-08,4.339
295,2023-09-07,4.342
296,2023-09-06,4.354
297,2023-09-05,4.371
298,2023-09-01,4.295
299,2023-08-31,4.213
300,2023-08-30,4.227
301,2023-08-29,4.231
302,2023-08-28,4.278
303,2023-08-25,4.286
304,2023-08-24,4.303
305,2023-08-23,4.27
306,2023-08-22,4.401
307,2023-08-21,4.447
308,2023-08-18,4.377
309,2023-08-17,4.388
310,2023-08-16,4.353
311,2023-08-15,4.317
312,2023-08-14,4.29
313,2023-08-11,4.263
314,2023-08-10,4.253
315,2023-08-09,4.173
316,2023-08-08,4.209
317,2023-08-07,4.271
318,2023-08-04,4.202
319,2023-08-03,4.292
320,2023-08-02,4.176
321,2023-08-01,4.095
322,2023-07-31,4.01
323,2023-07-28,4.011
324,2023-07-27,4.04
325,2023-07-26,3.937
326,2023-07-25,3.93
327,2023-07-24,3.925
328,2023-07-21,3.901
329,2023-07-20,3.91
330,2023-07-19,3.842
331,2023-07-18,3.896
332,2023-07-17,3.93
333,2023-07-14,3.929
334,2023-07-13,3.902
335,2023-07-12,3.95
336,2023-07-11,4.01
337,2023-07-10,4.033
338,2023-07-07,4.047
339,2023-07-06,4.003
340,2023-07-05,3.929
341,2023-07-03,3.865
342,2023-06-30,3.862
343,2023-06-29,3.901
344,2023-06-28,3.809
345,2023-06-27,3.843
346,2023-06-26,3.816
347,2023-06-23,3.814
348,2023-06-22,3.871
349,2023-06-21,3.808
350,2023-06-20,3.812
351,2023-06-16,3.853
352,2023-06-15,3.839
353,2023-06-14,3.883
354,2023-06-13,3.921
355,2023-06-12,3.882
356,2023-06-09,3.883
357,2023-06-08,3.89
358,2023-06-07,3.949
359,2023-06-06,3.845
360,2023-06-05,3.887
361,2023-06-02,3.889
362,2023-06-01,3.815
363,2023-05-31,3.862
364,2023-05-30,3.893
365,2023-05-26,3.962
366,2023-05-25,3.996
367,2023-05-24,3.987
368,2023-05-23,3.948
369,2023-05-22,3.967
370,2023-05-19,3.929
371,2023-05-18,3.905
372,2023-05-17,3.856
373,2023-05-16,3.855
374,2023-05-15,3.844
375,2023-05-12,3.791
376,2023-05-11,3.742
377,2023-05-10,3.799
378,2023-05-09,3.839
379,2023-05-08,3.824
380,2023-05-05,3.754
381,2023-05-04,3.733
382,2023-05-03,3.683
383,2023-05-02,3.713
384,2023-05-01,3.811
385,2023-04-28,3.676
386,2023-04-27,3.753
387,2023-04-26,3.705
388,2023-04-25,3.66
389,2023-04-24,3.713
390,2023-04-21,3.778
391,2023-04-20,3.742
392,2023-04-19,3.788
393,2023-04-18,3.788
394,2023-04-17,3.813
395,2023-04-14,3.737
396,2023-04-13,3.689
397,2023-04-12,3.626
398,2023-04-11,3.622
399,2023-04-10,3.63
400,2023-04-06,3.552
401,2023-04-05,3.571
402,2023-04-04,3.598
403,2023-04-03,3.631
404,2023-03-31,3.651
405,2023-03-30,3.735
406,2023-03-29,3.762
407,2023-03-28,3.772
408,2023-03-27,3.762
409,2023-03-24,3.647
410,2023-03-23,3.7
411,2023-03-22,3.654
412,2023-03-21,3.734
413,2023-03-20,3.668
414,2023-03-17,3.627
415,2023-03-16,3.702
416,2023-03-15,3.646
417,2023-03-14,3.806
418,2023-03-13,3.714
419,2023-03-10,3.709
420,2023-03-09,3.851
421,2023-03-08,3.895
422,2023-03-07,3.873
423,2023-03-06,3.894
424,2023-03-03,3.877
425,2023-03-02,3.994
426,2023-03-01,3.955
427,2023-02-28,3.917
428,2023-02-27,3.927
429,2023-02-24,3.932
430,2023-02-23,3.887
431,2023-02-22,3.915
432,2023-02-21,3.973
433,2023-02-17,3.871
434,2023-02-16,3.916
435,2023-02-15,3.843
436,2023-02-14,3.776
437,2023-02-13,3.775
438,2023-02-10,3.818
439,2023-02-09,3.728
440,2023-02-08,3.672
441,2023-02-07,3.714
442,2023-02-06,3.676
443,2023-02-03,3.615
444,2023-02-02,3.548
445,2023-02-01,3.567
446,2023-01-31,3.634
447,2023-01-30,3.653
448,2023-01-27,3.622
449,2023-01-26,3.641
450,2023-01-25,3.595
451,2023-01-24,3.607
452,2023-01-23,3.682
453,2023-01-20,3.655
454,2023-01-19,3.562
455,2023-01-18,3.539
456,2023-01-17,3.662
457,2023-01-13,3.611
458,2023-01-12,3.578
459,2023-01-11,3.673
460,2023-01-10,3.756
461,2023-01-09,3.661
462,2023-01-06,3.689
463,2023-01-05,3.795
464,2023-01-04,3.8
465,2023-01-03,3.84
466,2022-12-30,3.966
467,2022-12-29,3.901
468,2022-12-28,3.972
469,2022-12-27,3.929
470,2022-12-23,3.825
471,2022-12-22,3.742
472,2022-12-21,3.716
473,2022-12-20,3.744
474,2022-12-19,3.637
475,2022-12-16,3.546
476,2022-12-15,3.497
477,2022-12-14,3.535
478,2022-12-13,3.535
479,2022-12-12,3.574
480,2022-12-09,3.562
481,2022-12-08,3.432
482,2022-12-07,3.434
483,2022-12-06,3.544
484,2022-12-05,3.587
485,2022-12-02,3.55
486,2022-12-01,3.601
487,2022-11-30,3.738
488,2022-11-29,3.804
489,2022-11-28,3.723
490,2022-11-25,3.737
491,2022-11-23,3.731
492,2022-11-22,3.826
493,2022-11-21,3.9
494,2022-11-18,3.929
495,2022-11-17,3.877
496,2022-11-16,3.841
497,2022-11-15,3.963
498,2022-11-14,4.038
499,2022-11-10,4.053
500,2022-11-09,4.27
501,2022-11-08,4.277
502,2022-11-07,4.321
503,2022-11-04,4.25
504,2022-11-03,4.184
505,2022-11-02,4.143
506,2022-11-01,4.094
507,2022-10-31,4.167
508,2022-10-28,4.145
509,2022-10-27,4.086
510,2022-10-26,4.14
511,2022-10-25,4.26
512,2022-10-24,4.381
513,2022-10-21,4.339
514,2022-10-20,4.221
515,2022-10-19,4.126
516,2022-10-18,4.031
517,2022-10-17,4.022
518,2022-10-14,3.995
519,2022-10-13,3.918
520,2022-10-12,3.876
521,2022-10-11,3.924
522,2022-10-07,3.844
523,2022-10-06,3.786
524,2022-10-05,3.756
525,2022-10-04,3.696
526,2022-10-03,3.68
527,2022-09-30,3.779
528,2022-09-29,3.726
529,2022-09-28,3.7
530,2022-09-27,3.827
531,2022-09-26,3.742
532,2022-09-23,3.608
533,2022-09-22,3.642
534,2022-09-21,3.505
535,2022-09-20,3.573
536,2022-09-19,3.517
537,2022-09-16,3.515
538,2022-09-15,3.468
539,2022-09-14,3.459
540,2022-09-13,3.489
541,2022-09-12,3.514
542,2022-09-09,3.449
543,2022-09-08,3.477
544,2022-09-07,3.413
545,2022-09-06,3.503
546,2022-09-02,3.347
547,2022-09-01,3.362
548,2022-08-31,3.294
549,2022-08-30,3.218
550,2022-08-29,3.242
551,2022-08-26,3.194
552,2022-08-25,3.242
553,2022-08-24,3.314
554,2022-08-23,3.257
555,2022-08-22,3.227
556,2022-08-19,3.215
557,2022-08-18,3.138
558,2022-08-17,3.154
559,2022-08-16,3.091
560,2022-08-15,3.103
561,2022-08-12,3.112
562,2022-08-11,3.177
563,2022-08-10,3.034
564,2022-08-09,2.992
565,2022-08-08,2.986
566,2022-08-05,3.07
567,2022-08-04,2.967
568,2022-08-03,2.947
569,2022-08-02,3.009
570,2022-08-01,2.915
571,2022-07-29,3.011
572,2022-07-28,3.025
573,2022-07-27,3.068
574,2022-07-26,3.028
575,2022-07-25,3.018
576,2022-07-22,2.975
577,2022-07-21,3.044
578,2022-07-20,3.16
579,2022-07-19,3.177
580,2022-07-18,3.157
581,2022-07-15,3.08
582,2022-07-14,3.106
583,2022-07-13,3.12
584,2022-07-12,3.163
585,2022-07-11,3.176
586,2022-07-08,3.249
587,2022-07-07,3.188
588,2022-07-06,3.121
589,2022-07-05,3.042
590,2022-07-01,3.105
591,2022-06-30,3.185
592,2022-06-29,3.22
593,2022-06-28,3.282
594,2022-06-27,3.315
595,2022-06-24,3.261
596,2022-06-23,3.202
597,2022-06-22,3.251
598,2022-06-21,3.339
599,2022-06-17,3.283
600,2022-06-16,3.251
601,2022-06-15,3.332
602,2022-06-14,3.427
603,2022-06-13,3.35
604,2022-06-10,3.196
605,2022-06-09,3.165
606,2022-06-08,3.174
607,2022-06-07,3.126
608,2022-06-06,3.197
609,2022-06-03,3.089
610,2022-06-02,3.078
611,2022-06-01,3.059
612,2022-05-31,3.047
613,2022-05-27,2.966
614,2022-05-26,2.984
615,2022-05-25,2.971
616,2022-05-24,2.969
617,2022-05-23,3.054
618,2022-05-20,2.989
619,2022-05-19,3.051
620,2022-05-18,3.066
621,2022-05-17,3.18
622,2022-05-16,3.102
623,2022-05-13,3.083
624,2022-05-12,3.018
625,2022-05-11,3.048
626,2022-05-10,3.126
627,2022-05-09,3.153
628,2022-05-06,3.228
629,2022-05-05,3.122
630,2022-05-04,3.037
631,2022-05-03,3.011
632,2022-05-02,3.036
633,2022-04-29,3.0
634,2022-04-28,2.895
635,2022-04-27,2.923
636,2022-04-26,2.83
637,2022-04-25,2.891
638,2022-04-22,2.947
639,2022-04-21,2.93
640,2022-04-20,2.874
641,2022-04-19,2.997
642,2022-04-18,2.942
643,2022-04-14,2.918
644,2022-04-13,2.814
645,2022-04-12,2.813
646,2022-04-11,2.811
647,2022-04-08,2.72
648,2022-04-07,2.681
649,2022-04-06,2.628
650,2022-04-05,2.574
651,2022-04-04,2.458
652,2022-04-01,2.434
653,2022-03-31,2.45
654,2022-03-30,2.477
655,2022-03-29,2.503
656,2022-03-28,2.542
657,2022-03-25,2.587
658,2022-03-24,2.541
659,2022-03-23,2.486
660,2022-03-22,2.603
661,2022-03-21,2.519
662,2022-03-18,2.423
663,2022-03-17,2.471
664,2022-03-16,2.455
665,2022-03-15,2.479
666,2022-03-14,2.473
667,2022-03-11,2.356
668,2022-03-10,2.369
669,2022-03-09,2.337
670,2022-03-08,2.229
671,2022-03-07,2.188
672,2022-03-04,2.158
673,2022-03-03,2.221
674,2022-03-02,2.251
675,2022-03-01,2.107
676,2022-02-28,2.164
677,2022-02-25,2.276
678,2022-02-24,2.28
679,2022-02-23,2.296
680,2022-02-22,2.239
681,2022-02-18,2.244
682,2022-02-17,2.296
683,2022-02-16,2.347
684,2022-02-15,2.359
685,2022-02-14,2.287
686,2022-02-11,2.241
687,2022-02-10,2.318
688,2022-02-09,2.246
689,2022-02-08,2.259
690,2022-02-07,2.218
691,2022-02-04,2.212
692,2022-02-03,2.153
693,2022-02-02,2.109
694,2022-02-01,2.111
695,2022-01-31,2.109
696,2022-01-28,2.075
697,2022-01-27,2.094
698,2022-01-26,2.166
699,2022-01-25,2.114
700,2022-01-24,2.114
701,2022-01-21,2.074
702,2022-01-20,2.118
703,2022-01-19,2.177
704,2022-01-18,2.189
705,2022-01-14,2.124
706,2022-01-13,2.045
707,2022-01-12,2.087
708,2022-01-11,2.063
709,2022-01-10,2.09
710,2022-01-07,2.117
711,2022-01-06,2.077
712,2022-01-05,2.097
713,2022-01-04,2.066
714,2022-01-03,2.026
715,2021-12-31,1.904
716,2021-12-30,1.918
717,2021-12-29,1.963
718,2021-12-28,1.902
719,2021-12-27,1.885
720,2021-12-23,1.907
721,2021-12-22,1.851
722,2021-12-21,1.864
723,2021-12-20,1.852
724,2021-12-17,1.808
725,2021-12-16,1.854
726,2021-12-15,1.861
727,2021-12-14,1.829
728,2021-12-13,1.801
729,2021-12-10,1.88
730,2021-12-09,1.877
731,2021-12-08,1.894
732,2021-12-07,1.803
733,2021-12-06,1.771
734,2021-12-03,1.675
735,2021-12-02,1.764
736,2021-12-01,1.741
737,2021-11-30,1.793
738,2021-11-29,1.856
739,2021-11-26,1.825
740,2021-11-24,1.961
741,2021-11-23,2.025
742,2021-11-22,1.963
743,2021-11-19,1.912
744,2021-11-18,1.97
745,2021-11-17,1.977
746,2021-11-16,2.03
747,2021-11-15,1.997
748,2021-11-12,1.933
749,2021-11-10,1.905
750,2021-11-09,1.819
751,2021-11-08,1.883
752,2021-11-05,1.888
753,2021-11-04,1.964
754,2021-11-03,2.022
755,2021-11-02,1.96
756,2021-11-01,1.959
757,2021-10-29,1.934
758,2021-10-28,1.983
759,2021-10-27,1.952
760,2021-10-26,2.042
761,2021-10-25,2.083
762,2021-10-22,2.07
763,2021-10-21,2.149
764,2021-10-20,2.135
765,2021-10-19,2.086
766,2021-10-18,2.035
767,2021-10-15,2.043
768,2021-10-14,2.016
769,2021-10-13,2.03
770,2021-10-12,2.097
771,2021-10-08,2.166
772,2021-10-07,2.127
773,2021-10-06,2.08
774,2021-10-05,2.097
775,2021-10-04,2.046
776,2021-10-01,2.03
777,2021-09-30,2.046
778,2021-09-29,2.062
779,2021-09-28,2.088
780,2021-09-27,1.996
781,2021-09-24,1.985
782,2021-09-23,1.941
783,2021-09-22,1.809
784,2021-09-21,1.857
785,2021-09-20,1.849
786,2021-09-17,1.901
787,2021-09-16,1.885
788,2021-09-15,1.86
789,2021-09-14,1.86
790,2021-09-13,1.905
791,2021-09-10,1.935
792,2021-09-09,1.899
793,2021-09-08,1.957
794,2021-09-07,1.988
795,2021-09-03,1.944
796,2021-09-02,1.898
797,2021-09-01,1.914
798,2021-08-31,1.934
799,2021-08-30,1.898
800,2021-08-27,1.919
801,2021-08-26,1.948
802,2021-08-25,1.95
803,2021-08-24,1.918
804,2021-08-23,1.872
805,2021-08-20,1.871
806,2021-08-19,1.873
807,2021-08-18,1.898
808,2021-08-17,1.921
809,2021-08-16,1.929
810,2021-08-13,1.93
811,2021-08-12,2.0
812,2021-08-11,2.0
813,2021-08-10,2.0
814,2021-08-09,1.972
815,2021-08-06,1.947
816,2021-08-05,1.862
817,2021-08-04,1.84
818,2021-08-03,1.842
819,2021-08-02,1.851
820,2021-07-30,1.894
821,2021-07-29,1.921
822,2021-07-28,1.882
823,2021-07-27,1.895
824,2021-07-26,1.943
825,2021-07-23,1.917
826,2021-07-22,1.918
827,2021-07-21,1.94
828,2021-07-20,1.879
829,2021-07-19,1.821
830,2021-07-16,1.92
831,2021-07-15,1.922
832,2021-07-14,1.972
833,2021-07-13,2.048
834,2021-07-12,1.999
835,2021-07-09,1.99
836,2021-07-08,1.928
837,2021-07-07,1.939
838,2021-07-06,1.975
839,2021-07-02,2.042
840,2021-07-01,2.062
841,2021-06-30,2.087
842,2021-06-29,2.085
843,2021-06-28,2.097
844,2021-06-25,2.15
845,2021-06-24,2.1
846,2021-06-23,2.11
847,2021-06-22,2.088
848,2021-06-21,2.111
849,2021-06-18,2.015
850,2021-06-17,2.095
851,2021-06-16,2.209
852,2021-06-15,2.188
853,2021-06-14,2.184
854,2021-06-11,2.14
855,2021-06-10,2.129
856,2021-06-09,2.17
857,2021-06-08,2.218
858,2021-06-07,2.249
859,2021-06-04,2.233
860,2021-06-03,2.298
861,2021-06-02,2.274
862,2021-06-01,2.288
863,2021-05-28,2.284
864,2021-05-27,2.284
865,2021-05-26,2.258
866,2021-05-25,2.249
867,2021-05-24,2.301
868,2021-05-21,2.319
869,2021-05-20,2.332
870,2021-05-19,2.371
871,2021-05-18,2.361
872,2021-05-17,2.364
873,2021-05-14,2.342
874,2021-05-13,2.398
875,2021-05-12,2.413
876,2021-05-11,2.347
877,2021-05-10,2.328
878,2021-05-07,2.28
879,2021-05-06,2.244
880,2021-05-05,2.244
881,2021-05-04,2.264
882,2021-05-03,2.286
883,2021-04-30,2.3
884,2021-04-29,2.3
885,2021-04-28,2.291
886,2021-04-27,2.296
887,2021-04-26,2.242
888,2021-04-23,2.236
889,2021-04-22,2.219
890,2021-04-21,2.252
891,2021-04-20,2.253
892,2021-04-19,2.298
893,2021-04-16,2.268
894,2021-04-15,2.271
895,2021-04-14,2.313
896,2021-04-13,2.295
897,2021-04-12,2.335
898,2021-04-09,2.331
899,2021-04-08,2.308
900,2021-04-07,2.363
901,2021-04-06,2.325
902,2021-04-05,2.348
903,2021-04-01,2.334
904,2021-03-31,2.413
905,2021-03-30,2.37
906,2021-03-29,2.407
907,2021-03-26,2.381
908,2021-03-25,2.359
909,2021-03-24,2.311
910,2021-03-23,2.328
911,2021-03-22,2.4
912,2021-03-19,2.436
913,2021-03-18,2.451
914,2021-03-17,2.421
915,2021-03-16,2.38
916,2021-03-15,2.36
917,2021-03-12,2.38
918,2021-03-11,2.296
919,2021-03-10,2.24
920,2021-03-09,2.235
921,2021-03-08,2.318
922,2021-03-05,2.301
923,2021-03-04,2.322
924,2021-03-03,2.279
925,2021-03-02,2.194
926,2021-03-01,2.193
927,2021-02-26,2.154
928,2021-02-25,2.277
929,2021-02-24,2.234
930,2021-02-23,2.182
931,2021-02-22,2.175
932,2021-02-19,2.135
933,2021-02-18,2.083
934,2021-02-17,2.039
935,2021-02-16,2.093
936,2021-02-12,2.011
937,2021-02-11,1.952
938,2021-02-10,1.909
939,2021-02-09,1.949
940,2021-02-08,1.954
941,2021-02-05,1.972
942,2021-02-04,1.94
943,2021-02-03,1.927
944,2021-02-02,1.871
945,2021-02-01,1.856
946,2021-01-29,1.831
947,2021-01-28,1.806
948,2021-01-27,1.775
949,2021-01-26,1.792
950,2021-01-25,1.793
951,2021-01-22,1.848
952,2021-01-21,1.871
953,2021-01-20,1.831
954,2021-01-19,1.835
955,2021-01-15,1.834
956,2021-01-14,1.873
957,2021-01-13,1.817
958,2021-01-12,1.873
959,2021-01-11,1.885
960,2021-01-08,1.875
961,2021-01-07,1.855
962,2021-01-06,1.816
963,2021-01-05,1.709
964,2021-01-04,1.657
965,2020-12-31,1.646
966,2020-12-30,1.657
967,2020-12-29,1.676
968,2020-12-28,1.661
969,2020-12-24,1.663
970,2020-12-23,1.683
971,2020-12-22,1.65
972,2020-12-21,1.674
973,2020-12-18,1.693
974,2020-12-17,1.681
975,2020-12-16,1.657
976,2020-12-15,1.652
977,2020-12-14,1.63
978,2020-12-11,1.629
979,2020-12-10,1.628
980,2020-12-09,1.685
981,2020-12-08,1.664
982,2020-12-07,1.681
983,2020-12-04,1.735
984,2020-12-03,1.655
985,2020-12-02,1.687
986,2020-12-01,1.67
987,2020-11-30,1.569
988,2020-11-27,1.572
989,2020-11-25,1.625
990,2020-11-24,1.607
991,2020-11-23,1.554
992,2020-11-20,1.521
993,2020-11-19,1.546
994,2020-11-18,1.601
995,2020-11-17,1.607
996,2020-11-16,1.664
997,2020-11-13,1.648
998,2020-11-12,1.64
999,2020-11-10,1.743
1000,2020-11-09,1.711
1001,2020-11-06,1.602
1002,2020-11-05,1.525
1003,2020-11-04,1.543
1004,2020-11-03,1.682
1005,2020-11-02,1.618
1006,2020-10-30,1.662
1007,2020-10-29,1.604
1008,2020-10-28,1.555
1009,2020-10-27,1.554
1010,2020-10-26,1.593
1011,2020-10-23,1.642
1012,2020-10-22,1.677
1013,2020-10-21,1.637
1014,2020-10-20,1.593
1015,2020-10-19,1.562
1016,2020-10-16,1.53
1017,2020-10-15,1.514
1018,2020-10-14,1.506
1019,2020-10-13,1.512
1020,2020-10-09,1.574
1021,2020-10-08,1.588
1022,2020-10-07,1.588
1023,2020-10-06,1.538
1024,2020-10-05,1.591
1025,2020-10-02,1.488
1026,2020-10-01,1.456
1027,2020-09-30,1.456
1028,2020-09-29,1.416
1029,2020-09-28,1.416
1030,2020-09-25,1.402
1031,2020-09-24,1.409
1032,2020-09-23,1.418
1033,2020-09-22,1.424
1034,2020-09-21,1.416
1035,2020-09-18,1.454
1036,2020-09-17,1.44
1037,2020-09-16,1.46
1038,2020-09-15,1.433
1039,2020-09-14,1.413
1040,2020-09-11,1.413
1041,2020-09-10,1.42
1042,2020-09-09,1.458
1043,2020-09-08,1.423
1044,2020-09-04,1.473
1045,2020-09-03,1.363
1046,2020-09-02,1.38
1047,2020-09-01,1.421
1048,2020-08-31,1.476
1049,2020-08-28,1.503
1050,2020-08-27,1.511
1051,2020-08-26,1.414
1052,2020-08-25,1.395
1053,2020-08-24,1.357
1054,2020-08-21,1.342
1055,2020-08-20,1.384
1056,2020-08-19,1.425
1057,2020-08-18,1.397
1058,2020-08-17,1.435
1059,2020-08-14,1.448
1060,2020-08-13,1.429
1061,2020-08-12,1.375
1062,2020-08-11,1.33
1063,2020-08-10,1.254
1064,2020-08-07,1.235
1065,2020-08-06,1.199
1066,2020-08-05,1.223
1067,2020-08-04,1.187
1068,2020-08-03,1.233
1069,2020-07-31,1.194
